text,intent
What should I do if I think my card was stolen?,lost_or_stolen_card
Can you send me a new card and block my current one. I'm in Spain and my wallet was stolen.,lost_or_stolen_card
"I thought I left my card at a restaurant, but they claim not to have it and now I don't have any idea where it is. I'm so worried that someone might be using it fraudulently. Is there any way to look into this?",lost_or_stolen_card
My bag got stolen with all my cards. Can you please cancel my card and send a new one?,lost_or_stolen_card
I think my card is stolen!,lost_or_stolen_card
"Help!  I fear that my card was stolen,",lost_or_stolen_card
Someone stole my card!,lost_or_stolen_card
Are you able to guide me to my card's location?,lost_or_stolen_card
How can I report that my card was stolen? I made a police report first.,lost_or_stolen_card
My card is missing!  Help!,lost_or_stolen_card
"My wallet was stolen, along with my cards. How do I put a freeze on my cards and order a new one?",lost_or_stolen_card
Could you please freeze my card immediately?,lost_or_stolen_card
"i need help, i lost my card",lost_or_stolen_card
What can I do if I lost my card?,lost_or_stolen_card
I think that the card is stolen.  What are my next steps?,lost_or_stolen_card
What do I do if my card is stolen?,lost_or_stolen_card
My card is stolen.  Help!,lost_or_stolen_card
I lost track of my card,lost_or_stolen_card
Report stolen card,lost_or_stolen_card
Help!  My card is stolen.,lost_or_stolen_card
"My card was lost on vacation, I don't know where it is. Can you help me take care of this immediately?",lost_or_stolen_card
I have lost my card! What is my next step?,lost_or_stolen_card
My card has been lost! help!,lost_or_stolen_card
What do I do if my card has been lost or stolen?,lost_or_stolen_card
Help Me!  I lost my card.  What should I do?,lost_or_stolen_card
Someone stole my wallet with my card in it while vacationing in Spain. I really need my card blocked and a new one ordered.,lost_or_stolen_card
Who can I speak with regarding a lost card?,lost_or_stolen_card
My card has gone missing.,lost_or_stolen_card
oh my god I lost my card! what should I do?,lost_or_stolen_card
I can't find my card!  What should I do?,lost_or_stolen_card
What is the first step that I should take after my card has been stolen?,lost_or_stolen_card
I seem to have lost my card.,lost_or_stolen_card
My card was stolen. What do I need to do?,lost_or_stolen_card
Someone took my card without permission,lost_or_stolen_card
I lost my card n need a new one.,lost_or_stolen_card
My card has been lost / stolen,lost_or_stolen_card
I misplaced my card and I dont know where the last place is where I used the card last. Can you look at my account and tell me the last place I used the card?,lost_or_stolen_card
Please help me.  My card is missing.,lost_or_stolen_card
"I lost my card, what do I do now?",lost_or_stolen_card
I need to order a new card as my other one was stolen.,lost_or_stolen_card
I think someone stole my card because I can't find it.,lost_or_stolen_card
What are the steps I need to do if I have a stolen card?,lost_or_stolen_card
I cant find my card.,lost_or_stolen_card
I think my card is lost.  What do I do?,lost_or_stolen_card
What should I do if my card is stolen?,lost_or_stolen_card
How do I deactivate a stolen card?,lost_or_stolen_card
"I want to block my card or deactivate it or something, it's been stolen and I don't want it misused. I want this handled right away.",lost_or_stolen_card
Someone took my card without my permission.,lost_or_stolen_card
Need help with a stolen card.,lost_or_stolen_card
"help, lost my card",lost_or_stolen_card
What do I do if my card was stolen.,lost_or_stolen_card
I think my wallet fell out on the Tube today! I realized as soon as I got to my desk. How do I cut off the card?,lost_or_stolen_card
My card is missing.,lost_or_stolen_card
How do I report my card as lost or stolen?,lost_or_stolen_card
Is there any way for you to find my card?,lost_or_stolen_card
I've lost my card. What can I do about that?,lost_or_stolen_card
